dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
beir500k-f32,pos40_cat00,pos40,202630,sweeping,512,3,12,1.0000,1.0000,0.00000,11.369,23.425,23.800,12.369,22481.8,0.0,4482.3,1979.9,24.0,96.0,0.0,0.0,0.0,0.0,0.00,sweeping:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,64,1,12,1.0000,1.0000,0.00000,0.872,1.064,1.084,0.865,1489.5,0.0,1744.8,126.5,3.0,8.0,138.7,26.3,1008.3,2.2,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,64,2,12,1.0000,1.0000,0.00000,0.863,1.058,1.123,0.872,1489.5,0.0,1744.8,126.5,3.0,8.0,138.7,26.3,1008.3,2.2,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,64,3,12,1.0000,1.0000,0.00000,0.903,1.113,1.133,0.902,1489.5,0.0,1744.8,126.5,3.0,8.0,138.7,26.3,1008.3,2.2,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,128,1,12,1.0000,1.0000,0.00000,1.700,1.875,2.296,1.655,2659.8,0.0,3460.8,264.1,5.0,10.0,240.0,49.3,2103.9,3.8,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,128,2,12,1.0000,1.0000,0.00000,1.615,1.923,2.124,1.612,2659.8,0.0,3460.8,264.1,5.0,10.0,240.0,49.3,2103.9,3.8,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,128,3,12,1.0000,1.0000,0.00000,1.519,1.759,2.047,1.535,2659.8,0.0,3460.8,264.1,5.0,10.0,240.0,49.3,2103.9,3.8,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,256,1,12,1.0000,1.0000,0.00000,2.892,3.625,4.319,2.907,4872.1,0.0,6648.2,551.8,8.0,20.0,437.3,111.0,3991.2,6.8,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,256,2,12,1.0000,1.0000,0.00000,2.860,3.625,4.322,2.905,4872.1,0.0,6648.2,551.8,8.0,20.0,437.3,111.0,3991.2,6.8,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,256,3,12,1.0000,1.0000,0.00000,2.940,3.637,4.487,2.969,4872.1,0.0,6648.2,551.8,8.0,20.0,437.3,111.0,3991.2,6.8,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,512,1,12,1.0000,1.0000,0.00000,5.481,7.747,9.478,5.868,8648.9,0.0,12979.1,1185.2,15.0,55.0,917.3,201.6,7590.8,14.3,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,512,2,12,1.0000,1.0000,0.00000,5.059,7.668,8.882,5.498,8648.9,0.0,12979.1,1185.2,15.0,55.0,917.3,201.6,7590.8,14.3,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,pathseer,512,3,12,1.0000,1.0000,0.00000,5.326,8.073,9.048,5.626,8648.9,0.0,12979.1,1185.2,15.0,55.0,917.3,201.6,7590.8,14.3,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,64,1,12,1.0000,1.0000,0.00000,0.835,0.940,1.034,0.807,1489.3,0.0,1632.9,128.0,4.0,9.0,0.0,0.0,1018.4,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,64,2,12,1.0000,1.0000,0.00000,0.827,0.947,1.031,0.811,1489.3,0.0,1632.9,128.0,4.0,9.0,0.0,0.0,1018.4,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,64,3,12,1.0000,1.0000,0.00000,0.833,0.942,1.023,0.812,1489.3,0.0,1632.9,128.0,4.0,9.0,0.0,0.0,1018.4,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,128,1,12,1.0000,1.0000,0.00000,1.598,1.935,2.173,1.574,2742.0,0.0,3526.8,283.6,6.0,21.0,0.0,0.0,2272.8,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,128,2,12,1.0000,1.0000,0.00000,1.625,1.978,2.376,1.618,2742.0,0.0,3526.8,283.6,6.0,21.0,0.0,0.0,2272.8,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,128,3,12,1.0000,1.0000,0.00000,1.601,1.993,2.189,1.602,2742.0,0.0,3526.8,283.6,6.0,21.0,0.0,0.0,2272.8,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,256,1,12,1.0000,1.0000,0.00000,2.926,3.920,4.537,3.017,5012.6,0.0,6802.3,600.7,11.0,35.0,0.0,0.0,4326.8,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,256,2,12,1.0000,1.0000,0.00000,2.910,3.844,4.794,3.045,5012.6,0.0,6802.3,600.7,11.0,35.0,0.0,0.0,4326.8,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,256,3,12,1.0000,1.0000,0.00000,2.932,3.875,4.588,3.046,5012.6,0.0,6802.3,600.7,11.0,35.0,0.0,0.0,4326.8,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,512,1,12,1.0000,1.0000,0.00000,5.185,8.145,9.087,5.769,9039.6,0.0,13370.3,1311.9,24.0,96.0,0.0,0.0,8238.5,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,512,2,12,1.0000,1.0000,0.00000,5.307,8.217,9.188,5.837,9039.6,0.0,13370.3,1311.9,24.0,96.0,0.0,0.0,8238.5,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-no-twohop,512,3,12,1.0000,1.0000,0.00000,5.276,8.033,9.274,5.841,9039.6,0.0,13370.3,1311.9,24.0,96.0,0.0,0.0,8238.5,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,64,1,12,0.9917,0.9167,0.00004,0.564,0.727,0.801,0.575,901.7,0.0,2177.5,105.1,4.0,9.0,0.0,0.0,1204.7,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,64,2,12,0.9917,0.9167,0.00004,0.558,0.787,0.825,0.593,901.7,0.0,2177.5,105.1,4.0,9.0,0.0,0.0,1204.7,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,64,3,12,0.9917,0.9167,0.00004,0.552,0.693,0.743,0.554,901.7,0.0,2177.5,105.1,4.0,9.0,0.0,0.0,1204.7,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,128,1,12,1.0000,1.0000,0.00000,1.036,1.543,1.845,1.180,1788.6,0.0,4518.7,243.5,6.0,21.0,0.0,0.0,2588.3,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,128,2,12,1.0000,1.0000,0.00000,1.067,1.533,1.639,1.156,1788.6,0.0,4518.7,243.5,6.0,21.0,0.0,0.0,2588.3,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,128,3,12,1.0000,1.0000,0.00000,1.032,1.487,1.746,1.157,1788.6,0.0,4518.7,243.5,6.0,21.0,0.0,0.0,2588.3,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,256,1,12,1.0000,1.0000,0.00000,2.255,2.904,3.646,2.386,3508.4,0.0,8785.1,537.2,11.0,35.0,0.0,0.0,4993.2,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,256,2,12,1.0000,1.0000,0.00000,2.298,2.834,3.642,2.343,3508.4,0.0,8785.1,537.2,11.0,35.0,0.0,0.0,4993.2,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,256,3,12,1.0000,1.0000,0.00000,2.371,2.950,3.598,2.374,3508.4,0.0,8785.1,537.2,11.0,35.0,0.0,0.0,4993.2,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,512,1,12,1.0000,1.0000,0.00000,4.674,6.551,7.447,4.713,6741.8,0.0,16698.0,1212.8,24.0,96.0,0.0,0.0,9391.6,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,512,2,12,1.0000,1.0000,0.00000,4.618,6.525,7.431,4.707,6741.8,0.0,16698.0,1212.8,24.0,96.0,0.0,0.0,9391.6,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat00,pos40,202630,ours-guard,512,3,12,1.0000,1.0000,0.00000,4.717,6.737,7.606,4.809,6741.8,0.0,16698.0,1212.8,24.0,96.0,0.0,0.0,9391.6,0.0,0.00,pathseer:12
beir500k-f32,pos40_cat01,pos40,222136,sweeping,64,1,22,1.0000,1.0000,0.00000,0.579,0.824,0.843,0.594,1283.8,0.0,195.5,68.0,3.0,3.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,64,2,22,1.0000,1.0000,0.00000,0.588,0.822,0.862,0.599,1283.8,0.0,195.5,68.0,3.0,3.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,64,3,22,1.0000,1.0000,0.00000,0.573,0.818,0.858,0.594,1283.8,0.0,195.5,68.0,3.0,3.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,128,1,22,1.0000,1.0000,0.00000,1.038,1.646,1.777,1.096,2277.4,0.0,334.4,136.9,6.0,6.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,128,2,22,1.0000,1.0000,0.00000,1.063,1.546,1.710,1.089,2277.4,0.0,334.4,136.9,6.0,6.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,128,3,22,1.0000,1.0000,0.00000,1.094,1.613,1.793,1.093,2277.4,0.0,334.4,136.9,6.0,6.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,256,1,22,1.0000,1.0000,0.00000,1.879,3.179,3.547,2.000,4089.0,0.0,604.0,278.7,11.0,12.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,256,2,22,1.0000,1.0000,0.00000,1.865,3.019,3.402,1.990,4089.0,0.0,604.0,278.7,11.0,12.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,256,3,22,1.0000,1.0000,0.00000,1.881,3.134,3.377,1.963,4089.0,0.0,604.0,278.7,11.0,12.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,512,1,22,1.0000,1.0000,0.00000,3.352,5.892,6.532,3.649,7206.5,0.0,1139.4,568.9,24.0,28.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,512,2,22,1.0000,1.0000,0.00000,3.450,6.271,6.811,3.686,7206.5,0.0,1139.4,568.9,24.0,28.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,sweeping,512,3,22,1.0000,1.0000,0.00000,3.332,5.889,6.434,3.671,7206.5,0.0,1139.4,568.9,24.0,28.0,0.0,0.0,0.0,0.0,0.00,sweeping:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,64,1,22,1.0000,1.0000,0.00000,0.565,0.760,0.791,0.572,1282.0,0.0,405.6,67.6,2.0,2.0,72.7,50.9,32.0,1.1,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,64,2,22,1.0000,1.0000,0.00000,0.566,0.795,0.820,0.579,1282.0,0.0,405.6,67.6,2.0,2.0,72.7,50.9,32.0,1.1,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,64,3,22,1.0000,1.0000,0.00000,0.567,0.778,0.831,0.578,1282.0,0.0,405.6,67.6,2.0,2.0,72.7,50.9,32.0,1.1,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,128,1,22,1.0000,1.0000,0.00000,1.006,1.393,1.402,1.020,2207.9,0.0,778.0,135.1,3.0,3.0,139.6,97.5,88.3,2.2,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,128,2,22,1.0000,1.0000,0.00000,1.026,1.448,1.537,1.042,2207.9,0.0,778.0,135.1,3.0,3.0,139.6,97.5,88.3,2.2,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,128,3,22,1.0000,1.0000,0.00000,1.034,1.466,1.614,1.058,2207.9,0.0,778.0,135.1,3.0,3.0,139.6,97.5,88.3,2.2,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,256,1,22,1.0000,1.0000,0.00000,1.781,2.549,2.551,1.854,3811.8,0.0,1475.0,271.6,5.0,5.0,244.4,174.0,223.5,3.8,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,256,2,22,1.0000,1.0000,0.00000,1.972,2.770,2.987,2.046,3811.8,0.0,1475.0,271.6,5.0,5.0,244.4,174.0,223.5,3.8,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,256,3,22,1.0000,1.0000,0.00000,1.954,2.559,2.768,1.947,3811.8,0.0,1475.0,271.6,5.0,5.0,244.4,174.0,223.5,3.8,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,512,1,22,1.0000,1.0000,0.00000,3.189,4.455,4.639,3.302,6480.8,0.0,2899.5,547.9,9.0,9.0,514.9,346.1,508.3,8.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,512,2,22,1.0000,1.0000,0.00000,3.311,4.443,4.845,3.401,6480.8,0.0,2899.5,547.9,9.0,9.0,514.9,346.1,508.3,8.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,pathseer,512,3,22,1.0000,1.0000,0.00000,3.348,4.394,4.592,3.361,6480.8,0.0,2899.5,547.9,9.0,9.0,514.9,346.1,508.3,8.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,64,1,22,1.0000,1.0000,0.00000,0.582,0.783,0.793,0.565,1241.1,0.0,307.3,67.6,3.0,3.0,0.0,0.0,32.5,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,64,2,22,1.0000,1.0000,0.00000,0.551,0.732,0.769,0.554,1241.1,0.0,307.3,67.6,3.0,3.0,0.0,0.0,32.5,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,64,3,22,1.0000,1.0000,0.00000,0.569,0.776,0.802,0.575,1241.1,0.0,307.3,67.6,3.0,3.0,0.0,0.0,32.5,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,128,1,22,1.0000,1.0000,0.00000,0.999,1.384,1.404,0.994,2145.0,0.0,583.9,135.1,6.0,6.0,0.0,0.0,88.3,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,128,2,22,1.0000,1.0000,0.00000,1.054,1.404,1.413,1.025,2145.0,0.0,583.9,135.1,6.0,6.0,0.0,0.0,88.3,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,128,3,22,1.0000,1.0000,0.00000,1.022,1.380,1.447,1.010,2145.0,0.0,583.9,135.1,6.0,6.0,0.0,0.0,88.3,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,256,1,22,1.0000,1.0000,0.00000,1.803,2.499,2.602,1.843,3730.0,0.0,1154.1,272.0,11.0,12.0,0.0,0.0,231.4,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,256,2,22,1.0000,1.0000,0.00000,1.792,2.439,2.518,1.819,3730.0,0.0,1154.1,272.0,11.0,12.0,0.0,0.0,231.4,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,256,3,22,1.0000,1.0000,0.00000,1.783,2.505,2.716,1.877,3730.0,0.0,1154.1,272.0,11.0,12.0,0.0,0.0,231.4,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,512,1,22,1.0000,1.0000,0.00000,3.092,4.276,4.435,3.178,6380.5,0.0,2287.1,548.9,24.0,28.0,0.0,0.0,517.4,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,512,2,22,1.0000,1.0000,0.00000,3.147,4.392,4.465,3.246,6380.5,0.0,2287.1,548.9,24.0,28.0,0.0,0.0,517.4,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-no-twohop,512,3,22,1.0000,1.0000,0.00000,3.098,4.441,4.605,3.243,6380.5,0.0,2287.1,548.9,24.0,28.0,0.0,0.0,517.4,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,64,1,22,1.0000,1.0000,0.00000,0.487,0.597,0.639,0.493,1091.8,0.0,1336.4,65.6,3.0,3.0,0.0,0.0,146.1,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,64,2,22,1.0000,1.0000,0.00000,0.483,0.620,0.644,0.491,1091.8,0.0,1336.4,65.6,3.0,3.0,0.0,0.0,146.1,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,64,3,22,1.0000,1.0000,0.00000,0.499,0.594,0.646,0.497,1091.8,0.0,1336.4,65.6,3.0,3.0,0.0,0.0,146.1,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,128,1,22,1.0000,1.0000,0.00000,0.855,1.057,1.119,0.857,1869.2,0.0,2317.7,130.6,6.0,6.0,0.0,0.0,281.5,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,128,2,22,1.0000,1.0000,0.00000,0.897,1.062,1.139,0.870,1869.2,0.0,2317.7,130.6,6.0,6.0,0.0,0.0,281.5,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,128,3,22,1.0000,1.0000,0.00000,0.919,1.185,1.254,0.931,1869.2,0.0,2317.7,130.6,6.0,6.0,0.0,0.0,281.5,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,256,1,22,1.0000,1.0000,0.00000,1.592,2.055,2.187,1.602,3197.1,0.0,4073.2,262.7,11.0,12.0,0.0,0.0,605.2,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,256,2,22,1.0000,1.0000,0.00000,1.747,2.074,2.268,1.715,3197.1,0.0,4073.2,262.7,11.0,12.0,0.0,0.0,605.2,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,256,3,22,1.0000,1.0000,0.00000,1.668,2.149,2.165,1.655,3197.1,0.0,4073.2,262.7,11.0,12.0,0.0,0.0,605.2,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,512,1,22,1.0000,1.0000,0.00000,2.911,3.622,3.686,2.921,5399.3,0.0,7076.1,529.1,24.0,28.0,0.0,0.0,1197.0,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,512,2,22,1.0000,1.0000,0.00000,2.827,3.648,3.740,2.857,5399.3,0.0,7076.1,529.1,24.0,28.0,0.0,0.0,1197.0,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat01,pos40,222136,ours-guard,512,3,22,1.0000,1.0000,0.00000,2.760,3.698,3.923,2.875,5399.3,0.0,7076.1,529.1,24.0,28.0,0.0,0.0,1197.0,0.0,0.00,pathseer:22
beir500k-f32,pos40_cat02,pos40,209153,sweeping,64,1,60,0.9567,0.7667,0.00168,0.846,1.093,1.230,0.869,1902.5,0.0,248.5,74.0,3.0,3.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,64,2,60,0.9567,0.7667,0.00168,0.846,1.125,1.257,0.883,1902.5,0.0,248.5,74.0,3.0,3.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,64,3,60,0.9567,0.7667,0.00168,0.867,1.148,1.268,0.893,1902.5,0.0,248.5,74.0,3.0,3.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,128,1,60,0.9683,0.8833,0.00140,1.524,2.093,2.439,1.627,3412.9,0.0,436.9,148.7,5.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,128,2,60,0.9683,0.8833,0.00140,1.524,2.083,2.536,1.643,3412.9,0.0,436.9,148.7,5.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,128,3,60,0.9683,0.8833,0.00140,1.593,2.187,2.440,1.669,3412.9,0.0,436.9,148.7,5.0,5.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,256,1,60,0.9950,0.9500,0.00013,2.698,3.965,4.593,2.897,5936.3,0.0,789.5,303.6,9.0,9.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,256,2,60,0.9950,0.9500,0.00013,2.915,4.290,4.848,3.150,5936.3,0.0,789.5,303.6,9.0,9.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,256,3,60,0.9950,0.9500,0.00013,2.618,4.199,4.641,2.900,5936.3,0.0,789.5,303.6,9.0,9.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,512,1,60,1.0000,1.0000,0.00000,4.451,7.115,7.861,4.862,9901.5,0.0,1434.7,604.8,17.0,18.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,512,2,60,1.0000,1.0000,0.00000,4.447,7.073,7.915,4.910,9901.5,0.0,1434.7,604.8,17.0,18.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,sweeping,512,3,60,1.0000,1.0000,0.00000,4.470,7.122,7.792,4.897,9901.5,0.0,1434.7,604.8,17.0,18.0,0.0,0.0,0.0,0.0,0.00,sweeping:60
beir500k-f32,pos40_cat02,pos40,209153,pathseer,64,1,60,0.9533,0.7667,0.00177,0.857,1.017,1.041,0.849,1804.7,0.0,462.9,68.6,2.0,2.0,67.2,54.8,46.1,1.1,0.00,pathseer:60
beir500k-f32,pos40_cat02,pos40,209153,pathseer,64,2,60,0.9533,0.7667,0.00177,0.906,1.071,1.150,0.882,1804.7,0.0,462.9,68.6,2.0,2.0,67.2,54.8,46.1,1.1,0.00,pathseer:60
beir500k-f32,pos40_cat02,pos40,209153,pathseer,64,3,60,0.9533,0.7667,0.00177,0.824,0.955,1.001,0.812,1804.7,0.0,462.9,68.6,2.0,2.0,67.2,54.8,46.1,1.1,0.00,pathseer:60
beir500k-f32,pos40_cat02,pos40,209153,pathseer,128,1,60,0.9650,0.8500,0.00142,1.489,1.726,1.847,1.469,3187.2,0.0,862.0,134.7,3.0,3.0,129.1,103.8,98.3,2.0,0.00,pathseer:60
beir500k-f32,pos40_cat02,pos40,209153,pathseer,128,2,60,0.9650,0.8500,0.00142,1.459,1.726,1.799,1.442,3187.2,0.0,862.0,134.7,3.0,3.0,129.1,103.8,98.3,2.0,0.00,pathseer:60
beir500k-f32,pos40_cat02,pos40,209153,pathseer,128,3,60,0.9650,0.8500,0.00142,1.455,1.799,1.822,1.456,3187.2,0.0,862.0,134.7,3.0,3.0,129.1,103.8,98.3,2.0,0.00,pathseer:60
